YEAR,QUARTER,MONTH,WEEK,DAY,DAY_OF_WEEK,IS_WEEKEND,SEASON,HOUR,TIME_OF_DAY,PART,CRIME_TYPE,CRIME_CATEGORY,SEVERITY,ARREST,QUALITY_OF_LIFE,ADDRESS,LAT,LON,DATEEND
2024,4,10,1,1,Tuesday,False,Fall,18.0,Evening (18-23),Part2,DRUG OFFENSE,Quality of Life,2,False,False,200 SABINE ST,43.039233,-76.167148,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,14.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,True,1400 BUTTERNUT ST,43.071039,-76.142871,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,12.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 W  FAYETTE ST,43.048818,-76.103428,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,600 SECOND NORTH ST,43.075314,-76.159408,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,2.0,Night (0-5),Part2,ARSON,Violent,4,False,False,500 W  BRIGHTON AVE,43.013106,-76.135478,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,8.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,13.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,500 HIGHLAND ST,43.060716,-76.141152,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,13.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 FIRST NORTH ST,43.070688,-76.148694,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,13.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,300 E  WASHINGTON ST,43.049106,-76.148118,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 LUDDINGTON ST,43.063902,-76.097511,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 W  ONONDAGA ST,43.034967,-76.166352,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  STATE ST,43.047474,-76.147558,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,22.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,400 W  ONONDAGA ST,43.040763,-76.157694,2024-10-01
2024,4,11,1,1,Friday,False,Fall,15.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 N  COLLINGWOOD AVE,43.070841,-76.107415,2024-11-01
2024,4,11,1,1,Friday,False,Fall,7.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 CRAIG ST,43.070211,-76.14621,2024-11-01
2024,1,3,1,1,Sunday,True,Spring,0.0,Night (0-5),Part2,SEX OFFENSES,Violent,3,False,False,100 WORDEN AVE,43.072305,-76.140021,2024-03-01
2024,2,5,1,1,Tuesday,False,Spring,15.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 BENEDICT AVE,43.026158,-76.138273,2024-05-01
2024,4,11,1,1,Saturday,True,Fall,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 E  BRIGHTON AVE,43.019964,-76.151259,2024-11-01
2024,2,5,1,1,Tuesday,False,Spring,18.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,1000 OAK ST,43.065681,-76.136173,2024-05-01
2024,4,11,1,1,Saturday,True,Fall,10.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 SEYMOUR ST,43.042392,-76.164124,2024-11-01
2024,4,11,1,1,Saturday,True,Fall,14.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 W  PLEASANT AVE,43.016949,-76.145526,2024-11-01
2024,2,5,1,1,Tuesday,False,Spring,16.0,Afternoon (12-17),Part2,FRAUD,Property,2,False,False,400 MARCELLUS ST,43.046598,-76.163664,2024-05-01
2024,4,11,1,1,Saturday,True,Fall,13.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,500 E  FAYETTE ST,43.047594,-76.164728,2024-11-01
2024,4,11,1,1,Saturday,True,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 W  FAYETTE ST,43.048143,-76.131724,2024-11-01
2024,2,5,1,1,Tuesday,False,Spring,19.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,200 W  WILLOW ST,43.05245,-76.153585,2024-05-01
2024,4,11,1,1,Sunday,True,Fall,0.0,Night (0-5),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 ACADEMY PL,42.999777,-76.1526,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,2.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,200 W  LAFAYETTE AVE,43.019346,-76.146132,2024-05-01
2024,4,11,1,1,Sunday,True,Fall,14.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 PLYMOUTH DR,43.062057,-76.098582,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,11.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 HOPE AVE,43.023745,-76.152542,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,11.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1000 WILLIS AVE,43.056113,-76.194736,2024-05-01
2024,4,11,1,1,Sunday,True,Fall,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 SHUART AVE,43.061157,-76.126162,2024-11-01
2024,4,11,1,1,Sunday,True,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 AUDUBON PKWY,43.052499,-76.096107,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,16.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 W  CALTHROP AVE,43.016257,-76.141261,2024-05-01
2024,4,11,1,1,Saturday,True,Fall,9.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 N  COLLINGWOOD AVE,43.070841,-76.107415,2024-11-01
2024,4,11,1,1,Saturday,True,Fall,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 E  ONONDAGA ST,43.033005,-76.165033,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,13.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,1700 N  SALINA ST,43.069947,-76.165276,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,16.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 NELSON ST,43.047416,-76.177374,2024-05-01
2024,4,11,1,1,Saturday,True,Fall,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1 DESTINY USA DR,43.067961,-76.173723,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,17.0,Afternoon (12-17),Part2,DUI,Quality of Life,1,False,False,600 S  WILBUR AVE,43.044025,-76.175659,2024-05-01
2024,4,11,1,1,Sunday,True,Fall,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1 DESTINY USA DR,43.067961,-76.173723,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 SEELEY RD,43.05206,-76.104064,2024-05-01
2024,4,11,1,1,Sunday,True,Fall,18.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 LINWILL TER,43.07229,-76.116204,2024-11-01
2024,3,7,1,1,Monday,False,Summer,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1800 ERIE BLVD E,43.049875,-76.118838,2024-07-01
2024,4,11,1,1,Monday,False,Fall,8.0,Morning (6-11),Part2,OTHER,Quality of Life,1,False,True,300 S  WARREN ST,43.04853,-76.15098,2024-11-01
2024,1,3,1,1,Saturday,True,Spring,23.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 DELONG AVE,43.069955,-76.15023,2024-03-01
2024,4,10,1,1,Friday,False,Fall,10.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,200 W  BRIGHTON AVE,43.020477,-76.146368,2024-10-01
2024,2,5,1,1,Friday,False,Spring,19.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,1200 PARK ST,43.065987,-76.151556,2024-05-01
2024,4,10,1,1,Friday,False,Fall,10.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,600 ROBINSON ST,43.0578,-76.118661,2024-10-01
2024,4,10,1,1,Friday,False,Fall,17.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-10-01
2024,4,10,1,1,Friday,False,Fall,19.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,True,300 E  WASHINGTON ST,43.049106,-76.148118,2024-10-01
2024,4,10,1,1,Friday,False,Fall,23.0,Evening (18-23),Part2,DRUG OFFENSE,Quality of Life,2,False,False,1100 S  TOWNSEND ST,43.062426,-76.152852,2024-10-01
2024,2,5,1,1,Friday,False,Spring,1.0,Night (0-5),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,3900 S  SALINA ST,43.010671,-76.142256,2024-05-01
2024,4,10,1,1,Saturday,True,Fall,11.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,500 HIGHLAND ST,43.060716,-76.141152,2024-10-01
2024,4,10,1,1,Saturday,True,Fall,16.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,100 GIFFORD ST,43.043256,-76.085847,2024-10-01
2024,2,5,1,1,Friday,False,Spring,4.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,1200 E  COLVIN ST,43.024478,-76.130381,2024-05-01
2024,4,10,1,1,Saturday,True,Fall,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 S  SALINA ST,43.046622,-76.152802,2024-10-01
2024,4,10,1,1,Saturday,True,Fall,22.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1200 BUTTERNUT ST,43.066539,-76.1432,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,0.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 W  FAYETTE ST,43.048872,-76.156164,2024-10-01
2024,2,5,1,1,Tuesday,False,Spring,13.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,True,300 COURT ST,43.067354,-76.15892,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,9.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,600 RICHMOND AVE,43.05042,-76.176562,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,500 BOYDEN ST,43.061202,-76.119386,2024-10-01
2024,2,5,1,1,Friday,False,Spring,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 BURT ST,43.038189,-76.147297,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,19.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,500 BUTTERNUT ST,43.059033,-76.147564,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,21.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 APPLE ST,43.051302,-76.176468,2024-10-01
2024,2,5,1,1,Friday,False,Spring,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 WOLCOTT AVE,43.032514,-76.183078,2024-05-01
2024,4,10,1,1,Monday,False,Fall,8.0,Morning (6-11),Part2,SEX OFFENSES,Violent,3,False,False,200 GENESEE PARK DR,43.048215,-76.109589,2024-10-01
2024,4,10,1,1,Monday,False,Fall,13.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 STEWART CT,43.040529,-76.142902,2024-10-01
2024,4,10,1,1,Monday,False,Fall,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,True,100 TYLER CT,43.042536,-76.143316,2024-10-01
2024,2,5,1,1,Friday,False,Spring,18.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,800 N  TOWNSEND ST,43.058679,-76.149943,2024-05-01
2024,4,10,1,1,Monday,False,Fall,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 W  ONONDAGA ST,43.039368,-76.159548,2024-10-01
2024,2,5,1,1,Friday,False,Spring,20.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,True,200 BAKER AVE,43.02971,-76.14399,2024-05-01
2024,2,5,1,1,Friday,False,Spring,19.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 S  BEECH ST,43.048321,-76.127754,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,2.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,900 KIRKPATRICK ST,43.071885,-76.151115,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,1400 LANCASTER AVE,43.026131,-76.122037,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,10.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,14.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 BEECHER ST,43.060394,-76.141203,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,11.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,3100 E  GENESEE ST,43.041159,-76.098213,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,17.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 CAMP AVE,43.008143,-76.155887,2024-05-01
2024,4,10,1,1,Tuesday,False,Fall,15.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,400 S  SALINA ST,43.046622,-76.152802,2024-10-01
2024,4,10,1,1,Tuesday,False,Fall,17.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,400 JAMES ST,43.052499,-76.147839,2024-10-01
2024,2,4,1,1,Sunday,True,Spring,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 WESTMORELAND AVE,43.043382,-76.114487,2024-04-01
2024,4,10,1,1,Tuesday,False,Fall,19.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,2000 E  FAYETTE ST,43.048089,-76.114575,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,2.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,1000 HIGHLAND ST,43.066638,-76.141557,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,18.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,900 SALT SPRINGS RD,43.046777,-76.099865,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,7.0,Morning (6-11),Part2,WEAPONS OFFENSE,Quality of Life,3,False,True,1100 S  MCBRIDE ST,43.040187,-76.144158,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,7.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,400 E  DIVISION ST,43.057548,-76.160907,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,1200 OAK ST,43.068534,-76.136366,2024-05-01
2024,2,5,1,1,Wednesday,False,Spring,21.0,Evening (18-23),Part2,ARSON,Violent,4,False,False,800 S  WILBUR AVE,43.041773,-76.174033,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 E  GENESEE ST,43.047126,-76.14337,2024-10-01
2024,4,10,1,1,Wednesday,False,Fall,19.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 MIDLAND AVE,43.038117,-76.156263,2024-10-01
2024,2,5,1,1,Wednesday,False,Spring,22.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,400 S  ALVORD ST,43.061766,-76.144931,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,3.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 BARNES AVE,43.012402,-76.160648,2024-05-01
2024,4,10,1,1,Wednesday,False,Fall,22.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 S  EDWARDS AVE,43.061688,-76.105958,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,0.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,600 W  NEWELL ST,43.016832,-76.154665,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 FELLOWS AVE,43.039038,-76.115365,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,21.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,600 SUMMIT AVE,43.022619,-76.165816,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,4.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 FELLOWS AVE,43.041639,-76.11554,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,9.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,600 E  BRIGHTON AVE,43.009623,-76.135018,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,9.0,Morning (6-11),Part2,FRAUD,Property,2,False,False,300 E  WASHINGTON ST,43.049106,-76.148118,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,9.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,100 HERKIMER ST,43.054767,-76.188919,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,7.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 ALBERT TER,43.034148,-76.146982,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 ROBINSON ST,43.0578,-76.118661,2024-10-01
2024,4,10,1,1,Thursday,False,Fall,14.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,700 LEMOYNE AVE,43.074054,-76.159804,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,10.0,Morning (6-11),Part2,DRUG OFFENSE,Quality of Life,2,False,False,500 GIFFORD ST,43.043237,-76.16415,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,6.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,True,400 S  SALINA ST,43.046622,-76.152802,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,11.0,Morning (6-11),Part2,OTHER,Quality of Life,1,False,False,600 GIFFORD ST,43.043103,-76.166912,2024-05-01
2024,4,10,1,1,Thursday,False,Fall,19.0,Evening (18-23),Part2,OTHER,Quality of Life,1,False,False,600 S  WARREN ST,43.044174,-76.151511,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,12.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,100 BISHOP AVE,43.023084,-76.15816,2024-05-01
2024,4,10,1,1,Friday,False,Fall,4.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 LORRAINE AVE,43.024086,-76.132328,2024-10-01
2024,4,10,1,1,Friday,False,Fall,5.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 HERRIMAN ST,43.038585,-76.1774,2024-10-01
2024,4,10,1,1,Friday,False,Fall,7.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,1600 E  GENESEE ST,43.05267,-76.185958,2024-10-01
2024,4,10,1,1,Friday,False,Fall,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,800 W  GENESEE ST,43.046856,-76.139366,2024-10-01
2024,4,11,1,1,Sunday,True,Fall,21.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,600 W  NEWELL ST,43.016832,-76.154665,2024-11-01
2024,4,11,1,1,Sunday,True,Fall,23.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-11-01
2024,2,5,1,1,Friday,False,Spring,15.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,600 S  STATE ST,43.045971,-76.147581,2024-05-01
2024,4,11,1,1,Monday,False,Fall,10.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,300 W  OSTRANDER AVE,43.014051,-76.148347,2024-11-01
2024,4,11,1,1,Monday,False,Fall,12.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,800 W  COLVIN ST,43.025715,-76.134082,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,15.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,400 TURTLE ST,43.069163,-76.159622,2024-05-01
2024,4,11,1,1,Monday,False,Fall,12.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 S  SALINA ST,43.043823,-76.152262,2024-11-01
2024,4,11,1,1,Monday,False,Fall,17.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 DURSTON AVE,43.068528,-76.127044,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,16.0,Afternoon (12-17),Part2,SEX OFFENSES,Violent,3,False,False,100 HARTLEY ST,43.068432,-76.143244,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,17.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 S  CARBON ST,43.063927,-76.143281,2024-05-01
2024,4,11,1,1,Tuesday,False,Fall,0.0,Night (0-5),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,500 CATHERINE ST,43.055982,-76.143735,2024-11-01
2024,4,11,1,1,Monday,False,Fall,22.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 W  FAYETTE ST,43.048818,-76.103428,2024-11-01
2024,2,5,1,1,Thursday,False,Spring,17.0,Afternoon (12-17),Part2,OTHER,Quality of Life,1,False,False,100 WALTON ST,43.048021,-76.153645,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,17.0,Afternoon (12-17),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 DUDLEY ST,43.037012,-76.168771,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,18.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 LODI ST,43.052471,-76.133078,2024-05-01
2024,4,10,1,1,Friday,False,Fall,22.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,1900 W  GENESEE ST,43.050429,-76.193851,2024-10-01
2024,4,10,1,1,Saturday,True,Fall,2.0,Night (0-5),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,2100 E  FAYETTE ST,43.047783,-76.113342,2024-10-01
2024,2,6,1,1,Sunday,True,Summer,12.0,Afternoon (12-17),Part2,FRAUD,Property,2,False,False,600 HELEN ST,43.069536,-76.135113,2024-06-01
2024,2,5,1,1,Thursday,False,Spring,18.0,Evening (18-23),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 BEAR ST,43.07208,-76.159419,2024-05-01
2024,2,5,1,1,Thursday,False,Spring,20.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 EAST AVE,43.045826,-76.105884,2024-05-01
2024,4,10,1,1,Saturday,True,Fall,10.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,200 W  KENNEDY ST,43.030935,-76.145454,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,21.0,Evening (18-23),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 WAYNE ST,43.054175,-76.142357,2024-05-01
2024,4,10,1,1,Saturday,True,Fall,15.0,Afternoon (12-17),Part2,CRIMINAL MISCHIEF,Property,2,False,False,300 KIRKPATRICK ST,43.065072,-76.155957,2024-10-01
2024,2,5,1,1,Thursday,False,Spring,23.0,Evening (18-23),Part2,WEAPONS OFFENSE,Quality of Life,3,False,False,300 WARNER AVE,43.02236,-76.146733,2024-05-01
2024,2,5,1,1,Friday,False,Spring,1.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,900 WILLIS AVE,43.054673,-76.193628,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,0.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,600 JAMES ST,43.054263,-76.144212,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,1.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,200 WALTON ST,43.048098,-76.155745,2024-10-01
2024,2,5,1,1,Friday,False,Spring,1.0,Night (0-5),Part2,CRIMINAL MISCHIEF,Property,2,False,True,100 BISHOP AVE,43.023084,-76.15816,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,3.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,600 RICHMOND AVE,43.05042,-76.176562,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,11.0,Morning (6-11),Part2,CRIMINAL MISCHIEF,Property,2,False,False,400 ELLIS ST,43.04709,-76.113828,2024-10-01
2024,2,5,1,1,Friday,False,Spring,4.0,Night (0-5),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 BOYDEN ST,43.059485,-76.127516,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,12.0,Afternoon (12-17),Part2,DRUG OFFENSE,Quality of Life,2,False,False,400 JAMES ST,43.052499,-76.147839,2024-10-01
2024,2,5,1,1,Friday,False,Spring,8.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 BALLANTYNE RD,43.010778,-76.142247,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,14.0,Afternoon (12-17),Part2,SEX OFFENSES,Violent,3,False,False,400 S  CLINTON ST,43.047864,-76.153743,2024-10-01
2024,2,5,1,1,Friday,False,Spring,8.0,Morning (6-11),Part2,SIMPLE ASSAULT,Violent,3,False,False,100 GRUMBACH AVE,43.063152,-76.139449,2024-05-01
2024,4,10,1,1,Sunday,True,Fall,18.0,Evening (18-23),Part2,DRUG OFFENSE,Quality of Life,2,False,False,2100 E  FAYETTE ST,43.047783,-76.113342,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,12.0,Afternoon (12-17),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,1 DESTINY USA DR,43.067961,-76.173723,2024-10-01
2024,4,10,1,1,Sunday,True,Fall,21.0,Evening (18-23),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,100 WADSWORTH ST,43.069392,-76.13869,2024-10-01
2024,2,5,1,1,Friday,False,Spring,9.0,Morning (6-11),Part2,DOMESTIC OFFENSE,Quality of Life,3,False,False,2500 ERIE BLVD E,43.053478,-76.104,2024-05-01
